id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,yield_tpha
3913,4.8,33.63,18.93,334.44,222.83,3.56,2009.08,2.73,0.98,1.06,6,Corn,East,Autumn,2021-07-28,F0425,7.13
3914,6.38,11.78,23.98,1123.92,126.36,6.89,2315.15,0.88,0.38,1.12,6,Corn,East,Autumn,2021-05-12,F0260,5.6
3915,8.14,27.74,12.17,320.24,142.17,10.93,1499.71,2.0,0.87,1.46,2,Soybean,East,Autumn,2021-11-10,F0317,6.63
3916,6.13,35.75,11.53,1097.64,286.84,3.51,1911.43,2.58,0.32,0.63,4,Corn,North,Summer,2021-07-02,F0293,8.0
3917,6.24,10.45,17.44,204.38,60.9,5.73,2008.17,0.87,0.65,1.95,3,Corn,Central,Autumn,2021-12-27,F0445,4.14
3918,4.79,32.78,21.14,446.26,157.1,0.32,2224.94,1.0,1.13,1.24,2,Corn,South,Summer,2021-10-15,F0326,5.95
3919,6.84,41.54,33.41,530.18,116.41,10.4,1298.69,2.73,0.86,1.57,2,Corn,Central,Summer,2021-08-15,F0026,4.93
3920,6.3,26.09,31.52,373.41,299.35,7.71,1787.64,2.05,0.61,0.53,4,Barley,East,Summer,2021-10-16,F0077,7.45
3921,5.65,19.67,27.32,971.32,56.31,10.98,1202.69,1.57,0.52,1.44,4,Wheat,East,Autumn,2021-11-07,F0236,4.2
3922,6.05,22.22,33.0,872.59,193.04,11.51,2193.6,1.3,1.41,1.0,1,Rice,Central,Spring,2021-04-08,F0269,6.3
3923,6.81,32.16,12.78,915.19,91.89,12.38,1253.16,1.28,0.28,1.89,4,Barley,Central,Spring,2021-03-26,F0116,4.87
3924,5.06,29.46,18.28,322.94,84.17,2.06,1723.32,2.62,1.39,1.87,4,Barley,North,Autumn,2021-01-08,F0380,4.8
3925,5.92,46.16,22.29,870.34,115.05,11.57,2979.21,0.71,0.36,1.8,2,Corn,South,Spring,2021-08-12,F0279,4.97
3926,8.03,13.53,21.23,1030.34,178.35,13.18,2912.95,2.82,0.81,1.39,6,Barley,East,Summer,2021-07-21,F0126,6.63
3927,5.42,29.91,13.24,1035.39,68.48,8.98,2795.27,2.07,0.68,1.11,2,Rice,Central,Autumn,2021-05-10,F0465,5.51
3928,7.71,18.8,22.23,1184.05,145.69,14.89,1302.34,1.2,1.29,0.6,5,Corn,South,Spring,2021-02-20,F0277,6.34
3929,6.21,41.47,33.08,299.81,208.64,12.24,2871.83,2.51,0.65,1.47,4,Rice,West,Spring,2021-08-30,F0055,6.08
3930,5.17,16.34,34.28,647.5,254.2,1.14,2328.28,2.55,0.52,0.73,1,Corn,South,Autumn,2021-04-09,F0283,6.23
3931,5.54,46.87,24.99,122.18,179.39,7.08,2405.09,2.41,0.92,0.78,4,Corn,Central,Spring,2021-12-31,F0235,6.33
3932,5.91,47.02,23.26,1039.42,121.63,1.48,1765.4,2.6,0.97,1.5,3,Barley,North,Summer,2021-10-31,F0038,6.68
3933,7.63,27.32,27.04,881.78,60.58,5.8,1581.55,1.02,0.71,1.62,4,Wheat,East,Autumn,2021-06-23,F0216,4.8
3934,7.98,20.0,25.81,642.66,144.89,7.31,2045.67,2.57,0.96,0.53,1,Wheat,North,Spring,2021-09-11,F0333,5.58
3935,8.24,26.39,27.46,751.2,60.15,13.6,2151.0,1.63,0.9,1.55,5,Soybean,Central,Summer,2021-07-22,F0268,5.16
3936,6.13,25.96,30.19,1193.46,243.71,9.34,2445.05,0.89,1.04,1.96,2,Corn,South,Summer,2021-08-05,F0342,6.12
3937,7.45,43.41,12.58,487.86,268.36,9.26,1864.89,2.1,0.57,0.71,2,Rice,West,Summer,2021-09-09,F0261,7.43
3938,7.37,49.94,30.85,803.83,230.37,12.23,2638.24,0.73,1.03,1.27,5,Rice,Central,Summer,2021-08-23,F0055,7.25
3939,8.22,40.26,31.22,853.7,144.28,5.66,1442.67,1.24,0.86,0.59,5,Rice,East,Spring,2021-05-30,F0313,6.84
3940,6.99,30.27,14.67,504.55,77.34,6.93,2568.51,2.36,0.42,1.15,2,Wheat,East,Autumn,2021-03-28,F0309,4.79
3941,7.55,34.61,11.4,644.43,235.08,4.8,1023.99,1.29,1.17,1.21,2,Wheat,North,Summer,2021-07-07,F0008,7.79
3942,5.01,30.58,27.98,223.42,284.96,6.33,1519.05,1.65,1.1,1.66,2,Rice,North,Autumn,2021-05-13,F0077,6.71
3943,4.72,24.84,14.25,297.38,108.4,9.71,2184.35,1.52,1.42,1.58,1,Soybean,South,Autumn,2021-02-20,F0155,4.73
3944,6.69,43.42,13.68,200.92,118.55,10.78,1546.84,0.75,1.47,1.41,5,Soybean,West,Summer,2021-03-27,F0416,5.9
3945,4.5,28.32,12.49,880.54,200.73,5.45,1012.61,1.77,1.15,0.93,4,Corn,East,Spring,2021-06-15,F0281,7.1
3946,7.56,21.63,30.37,1134.62,170.14,7.13,1426.46,2.62,0.68,1.13,5,Barley,South,Summer,2021-11-22,F0385,7.01
3947,8.27,28.22,25.22,455.12,210.05,5.65,1649.74,0.51,1.49,1.34,6,Wheat,West,Summer,2021-11-06,F0004,5.98
3948,7.71,42.81,32.27,534.51,199.42,2.56,1586.82,1.37,0.85,0.83,3,Barley,South,Summer,2021-12-07,F0319,6.21
3949,7.17,10.01,28.23,304.29,68.5,12.92,1811.02,2.97,0.73,1.32,1,Barley,North,Autumn,2021-05-08,F0307,4.18
3950,8.1,38.74,19.42,955.9,120.8,8.52,2400.09,2.66,1.31,1.43,3,Barley,Central,Spring,2021-04-18,F0483,6.48
3951,7.94,33.61,17.47,581.32,79.32,8.72,1837.68,0.71,0.52,0.74,2,Wheat,West,Spring,2021-03-11,F0331,4.22
3952,6.37,49.94,24.79,1092.7,220.8,5.31,2234.89,1.22,1.3,1.98,3,Corn,Central,Autumn,2021-02-02,F0143,7.48
3953,5.66,12.21,23.19,858.73,278.41,3.71,2635.73,1.73,1.21,0.71,2,Soybean,East,Autumn,2021-01-18,F0393,6.97
3954,8.19,29.72,22.75,834.14,286.91,10.92,2459.25,1.1,0.4,1.32,1,Corn,South,Summer,2021-02-26,F0268,7.32
3955,5.58,13.42,20.3,1009.9,259.09,1.23,2710.79,2.31,1.45,1.73,3,Corn,East,Autumn,2021-01-16,F0108,8.58
3956,6.66,29.41,18.61,287.81,268.61,3.3,1369.66,2.41,0.51,0.7,6,Wheat,North,Spring,2021-07-19,F0137,7.45
3957,6.62,41.68,21.47,1124.52,91.9,14.69,1901.56,0.81,0.88,1.78,6,Soybean,West,Summer,2021-11-05,F0178,5.58
3958,5.47,22.06,23.49,1113.5,138.1,4.84,2873.03,1.35,0.53,1.34,3,Wheat,North,Autumn,2021-03-21,F0245,5.99
3959,5.88,37.15,17.85,746.5,80.91,7.86,1150.98,1.36,0.92,1.05,2,Corn,West,Spring,2021-05-15,F0280,6.13
3960,7.18,25.91,31.18,1162.41,104.88,3.14,1561.97,1.49,1.21,1.15,1,Wheat,West,Spring,2021-05-19,F0450,5.2
3961,8.02,36.83,26.75,731.79,295.0,3.05,1530.5,2.07,1.24,1.74,2,Soybean,East,Spring,2021-12-02,F0279,9.02
3962,6.4,35.67,30.15,121.36,156.52,13.33,2195.48,2.06,1.07,1.8,5,Soybean,Central,Spring,2021-03-30,F0321,5.35
3963,7.54,25.06,16.23,341.0,79.27,10.17,1916.44,0.8,1.34,0.94,4,Corn,South,Autumn,2021-07-15,F0156,4.98
3964,7.83,25.9,34.11,1013.16,96.39,9.36,1101.63,2.61,0.32,1.63,4,Rice,West,Summer,2021-07-11,F0173,5.72
3965,6.86,24.94,27.16,1133.81,212.51,1.91,1200.3,0.8,0.25,1.36,4,Soybean,East,Autumn,2021-10-03,F0378,6.01
3966,5.0,22.22,15.66,238.56,52.73,12.68,2888.9,2.83,1.13,1.4,1,Barley,East,Spring,2021-01-09,F0091,3.82
3967,8.39,27.65,11.74,1083.13,133.06,0.16,1703.31,2.47,0.76,1.76,5,Soybean,South,Spring,2021-06-18,F0393,7.13
3968,6.91,17.34,30.71,1052.34,266.85,1.73,2791.18,1.01,0.83,0.89,6,Soybean,South,Autumn,2021-05-17,F0250,7.89
3969,5.38,34.71,30.34,879.61,193.61,8.34,2079.05,1.73,0.87,0.87,3,Rice,West,Summer,2021-02-23,F0399,6.46
3970,5.46,27.01,15.86,737.04,94.02,12.21,2100.04,0.71,1.41,1.14,2,Wheat,East,Autumn,2021-02-02,F0497,5.68
3971,5.84,26.81,29.06,786.25,144.53,13.36,2017.5,2.17,0.67,1.16,4,Corn,North,Summer,2021-06-15,F0165,5.6
3972,7.07,34.26,20.46,1128.02,95.97,3.46,2223.56,0.54,0.38,1.25,3,Rice,South,Summer,2021-09-24,F0471,5.29
3973,4.55,49.44,32.36,982.58,277.29,8.96,1405.42,2.43,0.33,1.69,3,Barley,North,Autumn,2021-06-05,F0431,7.21
3974,5.07,38.63,25.77,1048.21,234.95,11.84,1749.03,1.83,0.98,0.78,5,Wheat,Central,Summer,2021-12-12,F0492,6.86
3975,7.87,17.48,20.1,1151.03,280.73,8.71,1836.38,1.68,1.13,1.67,6,Wheat,West,Summer,2021-04-30,F0360,8.59
3976,6.23,10.92,18.13,702.12,163.71,0.65,2943.88,1.31,1.37,1.5,5,Rice,Central,Summer,2021-09-06,F0262,7.69
3977,8.37,14.7,28.36,1192.96,84.72,1.88,2864.28,1.03,1.19,1.85,4,Wheat,South,Summer,2021-05-17,F0013,5.01
3978,8.43,24.83,11.99,1113.78,257.29,14.46,1889.43,1.1,1.03,1.98,5,Soybean,Central,Spring,2021-12-03,F0198,7.24
3979,8.16,29.3,33.29,805.93,157.21,2.02,1730.44,1.04,1.39,1.46,2,Corn,North,Summer,2021-08-27,F0393,5.48
3980,4.75,36.3,22.84,665.67,133.49,1.62,1097.26,1.09,1.09,0.9,6,Rice,South,Spring,2021-08-05,F0052,6.17
3981,6.66,19.16,17.55,895.52,76.05,8.92,2751.41,1.7,0.55,1.01,5,Corn,West,Autumn,2021-01-11,F0067,3.57
3982,4.6,45.8,23.01,865.33,287.2,6.82,2919.93,1.83,0.93,0.76,5,Wheat,North,Spring,2021-05-13,F0195,7.99
3983,8.09,42.31,12.36,1190.39,159.94,8.63,2162.19,0.84,1.3,1.59,6,Rice,North,Spring,2021-05-25,F0001,6.4
3984,7.27,16.82,26.78,1114.56,178.46,2.36,1391.38,2.18,0.43,1.13,2,Soybean,South,Autumn,2021-01-07,F0389,7.19
3985,5.48,23.28,30.9,772.33,175.0,2.09,1192.07,1.09,0.7,1.78,4,Soybean,North,Spring,2021-02-13,F0158,6.93
3986,7.27,46.05,21.7,355.29,126.08,11.98,1557.85,2.5,0.46,1.64,3,Soybean,East,Autumn,2021-08-24,F0053,5.58
3987,5.49,25.76,10.34,922.44,128.26,4.87,1025.35,2.89,0.62,1.18,1,Barley,East,Summer,2021-03-25,F0290,7.31
3988,6.4,21.86,14.56,196.64,198.36,6.83,2121.3,2.95,0.49,0.97,1,Wheat,South,Spring,2021-02-07,F0231,7.45
3989,8.06,43.07,22.2,1147.84,67.39,0.48,1924.96,2.49,0.56,0.54,3,Soybean,East,Autumn,2021-03-24,F0024,5.03
3990,5.46,49.42,12.12,328.44,246.85,1.71,1966.44,0.74,1.31,1.12,6,Corn,Central,Spring,2021-07-15,F0221,7.74
3991,6.54,47.23,21.03,301.48,69.27,10.51,2071.74,1.88,0.75,1.74,1,Barley,South,Summer,2021-07-02,F0361,5.81
3992,4.74,28.37,34.71,747.87,268.22,10.19,1770.01,1.55,0.91,0.91,2,Soybean,East,Summer,2021-12-23,F0223,6.34
3993,4.84,26.87,10.27,624.66,58.61,12.79,1502.64,1.43,0.7,0.86,4,Corn,South,Summer,2021-12-08,F0193,3.42
3994,4.78,19.62,25.17,308.09,138.38,10.28,1182.46,2.89,1.45,0.8,6,Corn,East,Summer,2021-01-29,F0422,4.92
3995,5.11,21.22,13.77,119.36,108.27,14.33,1870.22,2.52,0.48,1.25,2,Wheat,South,Spring,2021-10-23,F0394,4.36
3996,8.33,15.21,33.05,452.95,255.8,14.13,2844.73,2.36,0.43,0.85,1,Wheat,West,Summer,2021-12-08,F0228,7.61
3997,6.37,19.0,10.89,885.54,152.46,12.52,2336.12,1.09,0.99,1.43,5,Rice,Central,Autumn,2021-02-21,F0461,6.4
3998,5.81,17.94,24.37,170.02,263.29,10.19,1973.92,0.82,1.01,0.91,6,Rice,Central,Spring,2021-02-01,F0127,6.23
3999,7.16,32.69,33.62,804.45,76.39,1.5,1097.13,1.33,0.26,1.21,5,Wheat,South,Spring,2021-10-21,F0446,5.35
4000,7.78,24.58,11.62,1198.52,218.99,5.33,1403.59,2.51,0.34,1.88,5,Barley,North,Autumn,2021-11-04,F0317,7.48
4001,4.82,46.45,20.39,409.42,221.09,12.72,1438.05,0.83,0.33,1.71,6,Corn,South,Summer,2021-02-09,F0089,7.35
4002,6.58,46.29,23.89,849.71,232.21,3.23,1725.36,1.52,0.48,1.06,5,Soybean,West,Autumn,2021-01-25,F0252,7.78
4003,6.93,46.62,20.53,322.09,258.47,1.68,2685.13,1.94,0.48,0.93,1,Corn,South,Autumn,2021-11-06,F0035,6.43
4004,6.17,38.41,33.69,1028.49,66.67,10.81,1968.29,2.87,0.4,0.72,2,Rice,South,Summer,2021-11-09,F0016,4.79
4005,6.47,18.84,28.78,199.69,54.74,7.72,2588.66,1.48,0.86,1.03,4,Soybean,West,Summer,2021-06-26,F0092,3.95
4006,4.97,38.82,30.26,1189.41,145.95,7.57,1666.22,1.64,0.66,0.67,4,Soybean,South,Spring,2021-07-05,F0209,7.25
4007,6.94,45.36,25.34,813.5,101.41,14.72,1894.84,0.66,1.32,1.32,4,Barley,North,Summer,2021-01-23,F0402,6.28
4008,7.31,47.33,25.2,1071.17,198.19,13.56,2710.77,0.63,0.29,0.82,4,Corn,Central,Autumn,2021-10-07,F0419,6.31
4009,6.94,43.38,10.19,819.11,210.07,13.65,1540.74,1.37,1.23,1.49,5,Corn,South,Autumn,2021-06-03,F0140,5.4
4010,5.72,10.27,12.36,1124.69,208.26,9.36,2408.29,2.05,1.01,1.84,4,Wheat,Central,Summer,2021-01-01,F0018,7.54
4011,8.03,44.69,26.42,413.15,204.65,9.27,2595.5,2.07,1.43,1.67,2,Corn,East,Summer,2021-01-18,F0077,6.26
4012,8.03,41.92,17.24,874.16,121.1,0.24,1637.35,2.84,1.31,1.69,2,Soybean,West,Summer,2021-05-05,F0271,7.14
4013,7.01,21.22,27.66,493.11,122.78,2.03,1414.61,1.6,1.15,0.99,3,Barley,North,Summer,2021-11-03,F0059,5.96
4014,7.15,40.2,11.9,247.49,145.59,9.34,1503.92,1.73,0.27,1.11,4,Wheat,Central,Summer,2021-07-04,F0451,5.78
4015,7.02,45.06,19.96,183.59,58.03,1.95,1992.47,2.04,0.52,1.53,3,Barley,North,Spring,2021-11-26,F0295,3.33
4016,5.92,46.61,24.91,342.41,72.81,11.95,2340.25,1.57,0.78,1.3,4,Wheat,West,Spring,2021-07-18,F0373,4.11
4017,8.03,37.2,29.67,746.12,67.58,0.28,2552.41,1.33,0.79,0.85,5,Barley,West,Summer,2021-04-06,F0368,4.7
4018,6.85,46.2,18.63,386.92,210.45,11.16,1579.89,1.58,0.51,1.25,2,Wheat,Central,Summer,2021-09-19,F0329,6.29
4019,7.38,44.46,17.78,1045.48,236.52,12.04,1624.98,2.4,1.4,0.52,6,Soybean,Central,Autumn,2021-06-25,F0132,7.63
4020,8.1,34.71,10.48,1169.4,277.85,6.79,1349.23,2.29,1.24,1.25,6,Barley,North,Autumn,2021-02-26,F0306,8.68
4021,5.36,39.52,28.96,601.52,286.55,14.76,1649.53,1.63,1.29,1.42,4,Rice,West,Autumn,2021-10-29,F0064,7.08
4022,8.28,47.11,10.34,1043.72,75.61,0.99,2517.66,0.6,1.33,1.39,2,Barley,North,Summer,2021-02-02,F0391,6.57
4023,5.61,17.88,31.82,455.15,131.95,11.12,1006.72,2.01,0.95,1.82,6,Soybean,West,Autumn,2021-03-15,F0423,5.29
4024,6.49,32.94,34.02,415.04,155.79,1.75,2421.87,2.33,0.45,0.71,2,Rice,South,Autumn,2021-03-26,F0099,6.54
4025,5.38,27.2,24.46,732.55,111.53,14.6,1848.53,1.31,0.52,1.25,4,Wheat,West,Summer,2021-06-18,F0055,4.66
4026,5.84,31.37,25.98,185.68,293.42,2.91,2456.22,1.59,0.23,0.58,5,Wheat,West,Spring,2021-05-04,F0237,6.7
4027,5.58,39.94,28.75,295.99,239.04,13.74,1803.28,1.23,1.07,0.54,5,Rice,Central,Autumn,2021-10-28,F0454,5.46
4028,8.37,14.72,26.15,1159.37,189.34,6.23,1137.46,2.38,1.08,1.53,4,Rice,East,Autumn,2021-02-13,F0452,6.84
4029,4.95,17.26,28.72,720.34,125.65,0.02,2781.3,1.08,0.99,0.65,2,Barley,Central,Spring,2021-05-21,F0323,6.14
4030,7.72,34.13,31.75,562.6,145.17,3.93,1210.61,0.91,0.55,0.82,5,Wheat,West,Summer,2021-08-22,F0255,5.01
4031,4.97,20.61,18.47,451.64,130.9,10.11,2185.46,1.33,0.51,1.97,6,Barley,West,Summer,2021-09-23,F0193,5.56
4032,5.83,10.95,18.9,328.28,280.22,14.04,2841.53,1.82,1.05,0.6,6,Corn,North,Autumn,2021-12-25,F0248,7.48
4033,7.76,13.02,11.01,711.79,58.31,3.87,1763.75,1.6,0.92,2.0,5,Soybean,Central,Autumn,2021-10-28,F0132,5.32
4034,6.76,36.18,24.75,252.67,251.56,12.29,1513.64,1.71,0.74,0.54,5,Wheat,East,Summer,2021-01-27,F0098,6.12
4035,8.18,19.69,21.03,527.31,73.46,8.04,1771.85,1.94,1.04,1.56,5,Barley,West,Autumn,2021-04-07,F0062,4.9
4036,8.05,14.74,23.28,110.87,293.08,1.17,2245.58,2.92,1.38,0.94,2,Rice,North,Autumn,2021-04-29,F0224,7.07
4037,8.17,42.56,30.68,260.52,149.46,8.23,2530.02,2.31,0.89,0.71,4,Soybean,West,Summer,2021-01-20,F0302,5.03
4038,8.42,43.84,21.8,324.07,104.01,5.3,1162.23,2.43,0.24,1.17,3,Barley,Central,Autumn,2021-08-18,F0322,6.32
4039,7.5,21.19,33.96,909.86,295.57,3.14,2006.4,0.81,0.5,1.39,3,Barley,North,Spring,2021-12-06,F0424,7.98
4040,7.39,43.73,34.22,888.42,290.45,0.78,2514.1,2.22,1.31,1.75,5,Wheat,North,Summer,2021-01-01,F0365,8.8
4041,7.22,35.5,26.34,218.65,142.04,14.6,2553.12,0.63,1.15,1.92,2,Rice,East,Summer,2021-05-06,F0061,5.44
4042,5.03,27.55,34.0,473.53,289.85,12.23,1213.06,2.23,0.96,1.1,4,Corn,West,Summer,2021-05-10,F0341,6.35
4043,6.59,44.71,19.37,931.1,107.64,12.04,2943.56,2.86,1.33,1.31,3,Corn,North,Summer,2021-04-02,F0491,6.16
4044,4.61,29.37,24.35,363.0,54.03,12.28,1288.76,2.8,0.47,1.74,4,Barley,South,Spring,2021-11-22,F0175,4.77
4045,4.94,14.51,27.94,754.31,124.73,2.56,2632.03,1.81,0.43,1.33,3,Soybean,South,Spring,2021-02-24,F0364,5.85
4046,8.42,24.53,21.82,399.48,116.28,7.5,2558.9,1.53,1.46,0.72,2,Rice,Central,Autumn,2021-04-28,F0163,4.92
4047,5.73,12.17,14.02,771.86,239.63,7.19,1728.13,2.17,1.45,1.38,3,Corn,South,Spring,2021-06-04,F0242,6.65
4048,6.6,12.53,11.29,1037.02,201.76,5.73,2868.8,2.19,0.52,1.81,5,Rice,East,Spring,2021-11-25,F0403,6.97
4049,7.91,13.45,34.25,332.78,229.2,9.59,1631.41,2.22,0.69,1.28,1,Corn,West,Autumn,2021-01-17,F0181,5.53
4050,5.37,10.33,23.45,952.66,55.29,14.61,2754.43,2.04,1.02,1.97,5,Soybean,North,Autumn,2021-08-31,F0239,5.11
4051,4.56,30.7,18.89,697.09,291.35,7.87,1715.48,1.77,0.75,0.64,2,Barley,West,Autumn,2021-01-08,F0375,7.78
4052,4.76,15.67,30.02,657.94,55.32,14.82,1859.89,1.62,0.87,1.55,4,Rice,East,Summer,2021-04-13,F0122,4.64
4053,7.6,39.1,19.93,661.45,52.97,10.85,2243.21,0.7,0.6,1.32,2,Rice,North,Spring,2021-05-14,F0144,4.71
4054,5.54,17.21,20.29,1032.09,106.4,6.01,1684.31,1.31,0.27,1.14,2,Corn,South,Autumn,2021-08-30,F0378,5.53
4055,4.66,38.56,18.34,548.37,216.77,1.52,1077.08,2.05,1.49,1.66,1,Corn,South,Autumn,2021-08-15,F0079,8.16
4056,6.1,46.21,26.29,1006.3,65.86,8.67,2009.89,2.79,0.35,1.56,2,Rice,East,Autumn,2021-01-07,F0484,4.96
4057,7.82,13.57,11.81,689.05,145.7,3.7,2738.82,1.68,1.42,1.33,2,Rice,Central,Summer,2021-08-18,F0116,5.72
4058,8.34,24.53,21.11,964.95,81.87,4.87,1470.48,0.88,0.54,0.98,5,Wheat,Central,Spring,2021-05-01,F0412,5.89
4059,7.36,36.25,29.41,482.86,86.23,13.79,2457.2,1.38,0.87,1.82,2,Corn,Central,Summer,2021-08-09,F0439,5.12
4060,6.67,44.81,32.78,667.67,112.14,12.61,2879.67,1.67,1.12,1.35,4,Barley,West,Spring,2021-07-22,F0343,5.18
4061,5.81,35.07,24.1,1052.13,96.92,1.14,1502.96,1.67,1.1,1.43,2,Soybean,West,Autumn,2021-05-11,F0024,6.36
4062,7.94,33.84,11.77,976.2,292.32,1.38,1904.65,1.01,0.24,1.53,3,Soybean,Central,Spring,2021-06-04,F0462,8.18
4063,6.09,44.63,32.89,142.09,252.91,6.47,2467.13,2.94,0.81,0.9,1,Barley,Central,Spring,2021-07-27,F0466,6.1
4064,5.27,38.16,33.05,557.21,214.87,12.39,2188.14,1.49,0.7,0.68,1,Barley,North,Spring,2021-12-30,F0480,6.39
4065,6.08,29.18,34.39,469.97,235.29,0.6,2096.99,0.86,1.43,1.29,4,Corn,North,Autumn,2021-07-28,F0180,6.53
4066,4.97,44.84,32.4,287.55,166.72,8.03,2333.21,2.33,0.3,0.5,5,Soybean,East,Autumn,2021-03-19,F0277,6.3
4067,6.38,19.22,22.92,734.5,207.84,13.86,2381.39,0.66,0.35,1.92,6,Soybean,East,Summer,2021-05-27,F0382,6.57
4068,5.55,38.81,11.83,903.0,65.14,0.4,1539.97,1.96,1.3,1.21,3,Rice,East,Summer,2021-08-16,F0305,5.81
4069,7.2,43.82,14.57,1182.69,233.47,0.21,2191.62,0.96,0.65,0.86,5,Corn,East,Summer,2021-03-14,F0289,7.97
4070,4.94,23.93,11.19,100.56,274.34,6.57,1450.19,2.26,1.38,0.52,3,Rice,North,Summer,2021-09-17,F0077,7.48
4071,5.78,12.39,34.97,160.92,250.76,12.87,1300.45,2.48,1.17,1.79,4,Soybean,South,Summer,2021-11-28,F0337,5.74
4072,7.44,28.38,21.4,516.19,238.48,5.35,1258.04,1.26,1.47,1.71,5,Corn,East,Spring,2021-06-18,F0310,6.7
4073,6.54,29.26,29.3,185.56,173.84,6.39,2857.85,0.86,0.24,1.83,2,Barley,East,Summer,2021-03-08,F0148,6.89
4074,7.35,14.13,20.24,356.63,105.01,12.83,1204.73,1.96,0.87,0.95,6,Wheat,South,Spring,2021-12-02,F0194,5.03
4075,7.68,49.34,26.53,658.5,155.97,13.51,1421.77,1.98,1.42,1.47,6,Rice,South,Autumn,2021-11-20,F0132,6.12
4076,6.4,31.84,16.64,1183.17,99.5,7.78,2756.56,2.67,1.41,1.09,3,Wheat,North,Autumn,2021-07-22,F0491,5.57
4077,6.17,38.9,22.36,424.21,143.48,7.76,2188.92,1.26,0.64,0.79,2,Barley,Central,Autumn,2021-01-05,F0020,6.57
4078,4.6,13.67,31.98,421.04,104.02,10.31,1218.15,1.88,0.64,1.13,1,Corn,West,Spring,2021-05-25,F0054,6.19
4079,8.33,46.06,16.32,635.34,109.27,1.53,1616.54,0.85,0.98,1.5,1,Wheat,North,Summer,2021-11-15,F0128,5.91
4080,7.72,18.9,11.97,469.74,74.36,11.0,1891.82,2.12,0.33,1.33,3,Wheat,Central,Autumn,2021-03-02,F0494,3.93
4081,5.97,24.67,22.13,1037.88,265.28,1.05,1070.27,2.42,0.58,1.33,6,Corn,West,Autumn,2021-01-15,F0443,7.86
4082,6.74,18.29,30.33,831.79,233.02,8.96,2918.89,2.82,1.04,1.02,3,Corn,West,Autumn,2021-02-15,F0475,7.22
4083,7.47,36.44,10.69,1169.4,223.37,6.08,2546.72,1.7,1.28,1.01,1,Corn,Central,Summer,2021-04-08,F0011,8.22
4084,8.02,30.96,15.94,812.92,76.98,4.33,2749.87,1.18,0.53,1.22,1,Corn,South,Spring,2021-08-18,F0401,6.13
4085,7.08,28.07,24.97,614.15,209.37,11.66,1200.77,2.46,1.11,1.06,2,Soybean,West,Spring,2021-03-28,F0026,7.78
4086,6.36,23.41,31.32,503.67,207.79,1.35,2368.92,1.46,1.1,0.9,4,Soybean,North,Spring,2021-04-29,F0033,7.46
4087,8.15,10.73,22.11,113.18,146.31,4.18,1313.59,0.74,0.57,1.61,3,Rice,North,Spring,2021-02-24,F0098,5.61
4088,6.6,19.86,27.42,166.45,208.22,6.25,2073.56,0.68,0.95,1.48,1,Corn,East,Summer,2021-04-14,F0382,6.21
4089,6.76,22.51,22.03,1079.11,295.88,10.88,2037.6,2.43,0.72,1.42,2,Wheat,South,Summer,2021-06-26,F0164,7.37
4090,8.29,15.36,20.39,719.7,99.5,14.18,2055.89,0.73,0.41,0.62,4,Soybean,Central,Autumn,2021-12-06,F0225,4.4
4091,7.33,20.13,34.48,296.86,69.33,4.55,1717.97,1.34,0.48,1.02,2,Corn,Central,Summer,2021-03-05,F0191,4.29
4092,7.65,25.26,15.97,579.42,233.59,4.23,1665.8,0.64,0.43,1.46,6,Corn,Central,Summer,2021-05-14,F0102,5.86
4093,8.21,25.32,21.59,275.53,226.73,11.04,1661.31,0.82,0.36,0.67,4,Rice,West,Spring,2021-07-18,F0018,5.96
4094,7.79,49.45,32.07,1106.16,276.31,14.96,2004.8,1.89,0.93,1.64,5,Soybean,South,Summer,2021-08-06,F0387,7.58
4095,6.73,32.0,24.9,208.78,209.42,9.14,2855.39,2.4,1.44,1.13,5,Barley,South,Spring,2021-02-14,F0106,7.43
4096,7.47,43.95,26.19,814.8,152.42,3.16,2595.21,2.8,1.28,1.24,5,Wheat,South,Summer,2021-02-25,F0162,6.06
4097,8.33,45.25,11.64,684.88,289.81,2.05,1396.2,2.54,0.32,0.75,2,Wheat,North,Spring,2021-08-11,F0177,8.82
4098,6.06,25.77,13.33,639.1,255.31,9.29,2785.77,1.12,0.31,1.63,3,Barley,East,Spring,2021-10-16,F0154,7.43
4099,7.42,35.8,32.23,865.19,175.46,11.29,1650.88,1.28,0.74,1.98,5,Wheat,South,Summer,2021-03-31,F0466,5.32
4100,6.2,34.62,20.71,375.55,55.71,11.28,2134.34,0.58,0.86,1.77,6,Soybean,East,Autumn,2021-10-23,F0066,2.34
4101,4.7,47.8,22.35,1164.27,186.16,6.7,1092.02,2.96,0.96,1.53,3,Soybean,West,Autumn,2021-03-10,F0409,5.93
4102,7.89,46.64,33.31,326.75,134.95,7.87,1187.18,1.92,0.62,1.47,5,Wheat,Central,Autumn,2021-12-28,F0189,6.17
4103,8.22,28.41,29.73,517.84,234.02,5.36,2942.28,1.72,0.85,1.35,3,Corn,West,Autumn,2021-01-17,F0073,6.41
4104,8.23,28.59,26.19,672.53,146.12,0.85,1100.75,2.62,1.21,1.77,5,Corn,West,Spring,2021-07-05,F0110,5.64
