farm_id,region,crop_type,yield_kg_per_hectare,rainfall_mm,temperature_C,pesticide_usage_ml,soil_pH,soil_moisture_%,humidity_%,sunlight_hours,total_days,sowing_date,harvest_date,irrigation_type,fertilizer_type,crop_disease_status,NDVI_index
FARM19731,Mexico,Sweet potatoes,19985.3,758.0,20.15,3137330.0,5.77,42.38,56.36,6.69,129,2001-01-15,2001-05-15,Drip,Urea,None,0.87
FARM19732,Mexico,Sweet potatoes,19985.3,758.0,22.6,3137330.0,5.91,30.59,60.04,7.76,117,2001-01-15,2001-05-15,Drip,NPK 15-15-15,None,0.87
FARM19733,Mexico,Sweet potatoes,19985.3,758.0,19.32,3137330.0,5.85,29.28,54.41,8.78,112,2001-01-15,2001-05-15,Sprinkler,NPK 15-15-15,None,0.88
FARM19734,Mexico,Sweet potatoes,19985.3,758.0,16.37,3137330.0,5.69,30.09,55.22,8.45,113,2001-01-15,2001-05-15,Sprinkler,Organic Compost,None,0.89
FARM19735,Mexico,Sweet potatoes,19985.3,758.0,21.23,3137330.0,6.32,41.26,56.41,6.69,119,2001-01-15,2001-05-15,Drip,Urea,None,0.84
FARM19736,Mexico,Wheat,4766.1,758.0,15.98,3137330.0,6.31,32.35,58.56,7.61,143,2001-01-15,2001-05-15,Rainfed,NPK 15-15-15,None,0.63
FARM19737,Mexico,Wheat,4766.1,758.0,21.23,3137330.0,7.63,28.9,53.92,7.65,140,2001-01-15,2001-05-15,Drip,Organic Compost,None,0.59
FARM19738,Mexico,Wheat,4766.1,758.0,25.11,3137330.0,7.11,31.63,54.38,8.22,140,2001-01-15,2001-05-15,Flood,NPK 15-15-15,None,0.66
FARM19739,Mexico,Wheat,4766.1,758.0,20.15,3137330.0,6.18,35.59,57.05,7.66,141,2001-01-15,2001-05-15,Rainfed,Urea,None,0.66
FARM19740,Mexico,Wheat,4766.1,758.0,22.6,3137330.0,6.72,40.29,47.85,7.61,148,2001-01-15,2001-05-15,Sprinkler,Organic Compost,None,0.66
FARM19741,Mexico,Wheat,4766.1,758.0,19.32,3137330.0,6.74,39.87,49.59,7.28,150,2001-01-15,2001-05-15,Flood,Urea,None,0.65
FARM19742,Mexico,Wheat,4766.1,758.0,16.37,3137330.0,6.94,31.94,50.49,9.68,148,2001-01-15,2001-05-15,Drip,DAP,None,0.62
FARM19743,Mexico,Wheat,4766.1,758.0,21.23,3137330.0,6.45,33.17,47.17,6.32,148,2001-01-15,2001-05-15,Flood,Urea,None,0.63
FARM19744,Mexico,Cassava,15098.8,758.0,16.37,1618988.0,6.01,46.34,58.9,7.77,262,2002-01-15,2002-05-15,Drip,Urea,Mild,0.78
FARM19745,Mexico,Cassava,15098.8,758.0,21.5,1618988.0,5.96,40.81,56.34,7.85,264,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.79
FARM19746,Mexico,Cassava,15098.8,758.0,25.07,1618988.0,5.74,34.57,53.1,8.26,270,2002-01-15,2002-05-15,Sprinkler,Urea,None,0.87
FARM19747,Mexico,Cassava,15098.8,758.0,19.93,1618988.0,5.69,24.35,60.53,7.42,270,2002-01-15,2002-05-15,Sprinkler,DAP,Moderate,0.78
FARM19748,Mexico,Cassava,15098.8,758.0,22.59,1618988.0,6.32,33.53,51.31,7.4,270,2002-01-15,2002-05-15,Drip,Urea,None,0.81
FARM19749,Mexico,Cassava,15098.8,758.0,19.62,1618988.0,5.41,29.2,51.27,8.17,266,2002-01-15,2002-05-15,Drip,NPK 15-15-15,Severe,0.8
FARM19750,Mexico,Cassava,15098.8,758.0,16.37,1618988.0,6.17,31.52,56.15,7.45,278,2002-01-15,2002-05-15,Drip,Urea,None,0.82
FARM19751,Mexico,Cassava,15098.8,758.0,21.5,1618988.0,6.28,31.0,57.66,7.2,265,2002-01-15,2002-05-15,Flood,NPK 15-15-15,None,0.78
FARM19752,Mexico,Maize,2710.5,758.0,16.37,1618988.0,6.42,34.67,53.3,8.63,124,2002-01-15,2002-05-15,Rainfed,NPK 15-15-15,None,0.52
FARM19753,Mexico,Maize,2710.5,758.0,21.5,1618988.0,6.52,36.18,60.86,6.93,130,2002-01-15,2002-05-15,Sprinkler,Organic Compost,None,0.59
FARM19754,Mexico,Maize,2710.5,758.0,25.07,1618988.0,6.91,32.17,51.02,7.17,118,2002-01-15,2002-05-15,Rainfed,DAP,None,0.52
FARM19755,Mexico,Maize,2710.5,758.0,19.93,1618988.0,6.25,29.44,55.93,8.03,121,2002-01-15,2002-05-15,Drip,Urea,None,0.51
FARM19756,Mexico,Maize,2710.5,758.0,22.59,1618988.0,6.29,34.93,53.2,8.33,127,2002-01-15,2002-05-15,Flood,NPK 15-15-15,None,0.52
FARM19757,Mexico,Maize,2710.5,758.0,19.62,1618988.0,6.33,33.34,52.45,7.55,124,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.54
FARM19758,Mexico,Maize,2710.5,758.0,16.37,1618988.0,6.91,26.34,59.3,8.12,123,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.53
FARM19759,Mexico,Maize,2710.5,758.0,21.5,1618988.0,6.95,38.87,39.19,7.91,122,2002-01-15,2002-05-15,Rainfed,Organic Compost,None,0.57
FARM19760,Mexico,Potatoes,23755.8,758.0,16.37,1618988.0,5.31,32.18,54.3,7.51,119,2002-01-15,2002-05-15,Drip,DAP,None,0.82
FARM19761,Mexico,Potatoes,23755.8,758.0,21.5,1618988.0,6.15,34.48,56.27,6.96,104,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.84
FARM19762,Mexico,Potatoes,23755.8,758.0,25.07,1618988.0,6.09,34.73,45.5,8.53,100,2002-01-15,2002-05-15,Sprinkler,DAP,Mild,0.92
FARM19763,Mexico,Potatoes,23755.8,758.0,19.93,1618988.0,6.34,35.75,51.07,6.95,113,2002-01-15,2002-05-15,Drip,Organic Compost,None,0.92
FARM19764,Mexico,Potatoes,23755.8,758.0,22.59,1618988.0,5.93,36.56,50.58,9.89,117,2002-01-15,2002-05-15,Sprinkler,Organic Compost,None,0.77
FARM19765,Mexico,Potatoes,23755.8,758.0,19.62,1618988.0,5.78,29.31,52.71,7.33,103,2002-01-15,2002-05-15,Sprinkler,Organic Compost,Mild,0.9
FARM19766,Mexico,Potatoes,23755.8,758.0,16.37,1618988.0,6.2,37.39,53.25,9.02,111,2002-01-15,2002-05-15,Flood,Urea,None,0.9
FARM19767,Mexico,Potatoes,23755.8,758.0,21.5,1618988.0,6.04,34.11,49.02,8.62,118,2002-01-15,2002-05-15,Rainfed,Organic Compost,None,0.9
FARM19768,Mexico,"Rice, paddy",4502.7,758.0,16.37,1618988.0,7.29,41.25,55.37,7.51,130,2002-01-15,2002-05-15,Drip,DAP,None,0.65
FARM19769,Mexico,"Rice, paddy",4502.7,758.0,21.5,1618988.0,6.84,39.9,56.32,8.57,128,2002-01-15,2002-05-15,Sprinkler,Urea,Moderate,0.62
FARM19770,Mexico,"Rice, paddy",4502.7,758.0,25.07,1618988.0,6.55,42.44,52.84,8.52,124,2002-01-15,2002-05-15,Drip,Organic Compost,None,0.63
FARM19771,Mexico,"Rice, paddy",4502.7,758.0,19.93,1618988.0,6.09,31.14,57.99,7.47,117,2002-01-15,2002-05-15,Sprinkler,Urea,Moderate,0.69
FARM19772,Mexico,"Rice, paddy",4502.7,758.0,22.59,1618988.0,6.3,42.26,51.75,6.37,113,2002-01-15,2002-05-15,Drip,Urea,None,0.67
FARM19773,Mexico,"Rice, paddy",4502.7,758.0,19.62,1618988.0,6.0,36.3,59.07,6.53,126,2002-01-15,2002-05-15,Sprinkler,Organic Compost,None,0.65
FARM19774,Mexico,"Rice, paddy",4502.7,758.0,16.37,1618988.0,6.42,39.28,50.56,8.22,121,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.61
FARM19775,Mexico,"Rice, paddy",4502.7,758.0,21.5,1618988.0,6.82,39.2,58.34,7.73,121,2002-01-15,2002-05-15,Sprinkler,Urea,Moderate,0.61
FARM19776,Mexico,Sorghum,2985.9,758.0,16.37,1618988.0,6.7,38.12,60.03,7.89,128,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.57
FARM19777,Mexico,Sorghum,2985.9,758.0,21.5,1618988.0,7.06,30.39,46.78,8.55,132,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.54
FARM19778,Mexico,Sorghum,2985.9,758.0,25.07,1618988.0,6.82,40.6,53.18,7.44,124,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.56
FARM19779,Mexico,Sorghum,2985.9,758.0,19.93,1618988.0,6.56,37.59,53.37,8.34,123,2002-01-15,2002-05-15,Flood,Urea,None,0.59
FARM19780,Mexico,Sorghum,2985.9,758.0,22.59,1618988.0,6.73,28.46,52.12,7.24,135,2002-01-15,2002-05-15,Drip,Urea,None,0.55
FARM19781,Mexico,Sorghum,2985.9,758.0,19.62,1618988.0,6.87,33.41,54.3,7.82,134,2002-01-15,2002-05-15,Flood,NPK 15-15-15,None,0.56
FARM19782,Mexico,Sorghum,2985.9,758.0,16.37,1618988.0,6.75,29.76,53.18,7.89,134,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.62
FARM19783,Mexico,Sorghum,2985.9,758.0,21.5,1618988.0,6.75,28.7,56.85,6.89,129,2002-01-15,2002-05-15,Flood,NPK 15-15-15,None,0.59
FARM19784,Mexico,Soybeans,1531.8,758.0,16.37,1618988.0,6.33,40.1,55.67,7.74,108,2002-01-15,2002-05-15,Rainfed,Urea,None,0.44
FARM19785,Mexico,Soybeans,1531.8,758.0,21.5,1618988.0,6.45,28.43,48.59,8.43,118,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.42
FARM19786,Mexico,Soybeans,1531.8,758.0,25.07,1618988.0,7.39,29.22,51.16,8.15,108,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.51
FARM19787,Mexico,Soybeans,1531.8,758.0,19.93,1618988.0,7.03,45.72,51.98,8.91,108,2002-01-15,2002-05-15,Flood,Urea,Moderate,0.46
FARM19788,Mexico,Soybeans,1531.8,758.0,22.59,1618988.0,6.08,33.59,55.01,7.37,112,2002-01-15,2002-05-15,Drip,NPK 15-15-15,None,0.53
FARM19789,Mexico,Soybeans,1531.8,758.0,19.62,1618988.0,5.77,39.12,48.77,8.95,106,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.43
FARM19790,Mexico,Soybeans,1531.8,758.0,16.37,1618988.0,6.63,41.45,63.67,7.92,105,2002-01-15,2002-05-15,Sprinkler,Urea,None,0.45
FARM19791,Mexico,Soybeans,1531.8,758.0,21.5,1618988.0,6.91,39.7,53.58,7.36,123,2002-01-15,2002-05-15,Flood,Organic Compost,None,0.48
FARM19792,Mexico,Sweet potatoes,18423.6,758.0,16.37,1618988.0,5.72,36.58,50.71,7.87,122,2002-01-15,2002-05-15,Flood,Urea,Moderate,0.85
FARM19793,Mexico,Sweet potatoes,18423.6,758.0,21.5,1618988.0,6.26,35.64,52.29,7.17,125,2002-01-15,2002-05-15,Sprinkler,Urea,Moderate,0.85
FARM19794,Mexico,Sweet potatoes,18423.6,758.0,25.07,1618988.0,5.92,38.52,49.38,7.99,125,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,Moderate,0.85
FARM19795,Mexico,Sweet potatoes,18423.6,758.0,19.93,1618988.0,5.84,34.71,50.7,6.43,114,2002-01-15,2002-05-15,Sprinkler,Urea,None,0.91
FARM19796,Mexico,Sweet potatoes,18423.6,758.0,22.59,1618988.0,6.16,39.3,54.25,8.73,117,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,Moderate,0.84
FARM19797,Mexico,Sweet potatoes,18423.6,758.0,19.62,1618988.0,5.71,34.53,62.96,7.23,121,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.86
FARM19798,Mexico,Sweet potatoes,18423.6,758.0,16.37,1618988.0,5.8,35.1,63.14,7.77,114,2002-01-15,2002-05-15,Sprinkler,Organic Compost,None,0.79
FARM19799,Mexico,Sweet potatoes,18423.6,758.0,21.5,1618988.0,6.13,45.24,53.9,8.7,119,2002-01-15,2002-05-15,Flood,NPK 15-15-15,None,0.82
FARM19800,Mexico,Wheat,5099.9,758.0,16.37,1618988.0,6.79,33.43,52.54,7.24,142,2002-01-15,2002-05-15,Sprinkler,Urea,Severe,0.58
FARM19801,Mexico,Wheat,5099.9,758.0,21.5,1618988.0,7.47,35.92,54.21,8.28,134,2002-01-15,2002-05-15,Rainfed,NPK 15-15-15,None,0.71
FARM19802,Mexico,Wheat,5099.9,758.0,25.07,1618988.0,7.04,37.98,54.26,8.67,130,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.68
FARM19803,Mexico,Wheat,5099.9,758.0,19.93,1618988.0,7.02,38.3,54.69,7.86,138,2002-01-15,2002-05-15,Rainfed,Organic Compost,None,0.74
FARM19804,Mexico,Wheat,5099.9,758.0,22.59,1618988.0,6.78,37.29,55.53,8.05,142,2002-01-15,2002-05-15,Rainfed,DAP,None,0.66
FARM19805,Mexico,Wheat,5099.9,758.0,19.62,1618988.0,7.11,29.58,55.81,8.79,140,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.71
FARM19806,Mexico,Wheat,5099.9,758.0,16.37,1618988.0,6.69,36.64,56.8,6.82,134,2002-01-15,2002-05-15,Rainfed,Organic Compost,None,0.77
FARM19807,Mexico,Wheat,5099.9,758.0,21.5,1618988.0,6.9,37.04,48.23,8.7,148,2002-01-15,2002-05-15,Sprinkler,NPK 15-15-15,None,0.75
FARM19808,Mexico,Cassava,14167.7,758.0,16.2,2643314.0,5.68,41.53,55.22,6.43,267,2004-01-15,2004-05-15,Drip,DAP,None,0.83
FARM19809,Mexico,Cassava,14167.7,758.0,21.24,2643314.0,6.36,39.52,60.87,7.33,268,2004-01-15,2004-05-15,Drip,Organic Compost,None,0.81
FARM19810,Mexico,Cassava,14167.7,758.0,24.92,2643314.0,6.1,41.86,53.34,9.33,266,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.79
FARM19811,Mexico,Cassava,14167.7,758.0,19.91,2643314.0,6.69,30.81,58.56,8.51,262,2004-01-15,2004-05-15,Sprinkler,DAP,None,0.76
FARM19812,Mexico,Cassava,14167.7,758.0,22.26,2643314.0,6.84,30.85,60.76,7.76,268,2004-01-15,2004-05-15,Flood,Organic Compost,None,0.78
FARM19813,Mexico,Cassava,14167.7,758.0,19.56,2643314.0,6.27,37.47,49.35,9.39,267,2004-01-15,2004-05-15,Rainfed,Urea,None,0.83
FARM19814,Mexico,Cassava,14167.7,758.0,16.84,2643314.0,6.02,41.49,65.82,6.86,260,2004-01-15,2004-05-15,Sprinkler,Urea,None,0.8
FARM19815,Mexico,Cassava,14167.7,758.0,21.24,2643314.0,5.67,34.83,57.12,8.16,277,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.8
FARM19816,Mexico,Maize,2818.8,758.0,16.2,2643314.0,6.82,32.13,60.39,7.66,128,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.58
FARM19817,Mexico,Maize,2818.8,758.0,21.24,2643314.0,6.57,27.82,50.54,7.76,110,2004-01-15,2004-05-15,Sprinkler,Organic Compost,Severe,0.65
FARM19818,Mexico,Maize,2818.8,758.0,24.92,2643314.0,6.69,37.64,54.28,8.34,125,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.55
FARM19819,Mexico,Maize,2818.8,758.0,19.91,2643314.0,7.11,35.26,50.68,8.26,126,2004-01-15,2004-05-15,Drip,DAP,None,0.55
FARM19820,Mexico,Maize,2818.8,758.0,22.26,2643314.0,6.21,33.66,53.31,7.83,128,2004-01-15,2004-05-15,Rainfed,DAP,None,0.47
FARM19821,Mexico,Maize,2818.8,758.0,19.56,2643314.0,6.18,40.35,55.41,8.35,123,2004-01-15,2004-05-15,Drip,Organic Compost,None,0.53
FARM19822,Mexico,Maize,2818.8,758.0,16.84,2643314.0,6.42,35.39,54.47,8.84,114,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.58
FARM19823,Mexico,Maize,2818.8,758.0,21.24,2643314.0,6.79,35.83,57.83,8.02,127,2004-01-15,2004-05-15,Drip,DAP,None,0.56
FARM19824,Mexico,Potatoes,24239.9,758.0,16.2,2643314.0,5.99,40.33,53.66,8.4,105,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.87
FARM19825,Mexico,Potatoes,24239.9,758.0,21.24,2643314.0,5.49,46.78,45.17,7.92,103,2004-01-15,2004-05-15,Flood,Organic Compost,None,0.84
FARM19826,Mexico,Potatoes,24239.9,758.0,24.92,2643314.0,6.06,33.61,50.41,7.36,101,2004-01-15,2004-05-15,Sprinkler,DAP,None,0.86
FARM19827,Mexico,Potatoes,24239.9,758.0,19.91,2643314.0,5.38,31.45,58.9,7.78,108,2004-01-15,2004-05-15,Drip,Urea,None,0.86
FARM19828,Mexico,Potatoes,24239.9,758.0,22.26,2643314.0,5.51,30.88,62.54,8.29,109,2004-01-15,2004-05-15,Flood,NPK 15-15-15,None,0.87
FARM19829,Mexico,Potatoes,24239.9,758.0,19.56,2643314.0,5.76,38.21,59.33,6.34,111,2004-01-15,2004-05-15,Sprinkler,Organic Compost,None,0.83
FARM19830,Mexico,Potatoes,24239.9,758.0,16.84,2643314.0,5.61,30.38,59.69,7.99,112,2004-01-15,2004-05-15,Drip,Urea,None,0.89
FARM19831,Mexico,Potatoes,24239.9,758.0,21.24,2643314.0,6.11,33.96,51.71,8.3,104,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.81
FARM19832,Mexico,"Rice, paddy",4463.1,758.0,16.2,2643314.0,6.6,34.4,64.96,7.82,119,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.62
FARM19833,Mexico,"Rice, paddy",4463.1,758.0,21.24,2643314.0,7.12,43.61,55.96,6.98,128,2004-01-15,2004-05-15,Flood,NPK 15-15-15,None,0.65
FARM19834,Mexico,"Rice, paddy",4463.1,758.0,24.92,2643314.0,6.41,41.79,54.28,8.31,111,2004-01-15,2004-05-15,Sprinkler,Organic Compost,None,0.64
FARM19835,Mexico,"Rice, paddy",4463.1,758.0,19.91,2643314.0,6.46,28.14,56.4,7.23,130,2004-01-15,2004-05-15,Rainfed,Organic Compost,None,0.55
FARM19836,Mexico,"Rice, paddy",4463.1,758.0,22.26,2643314.0,6.92,43.75,48.08,9.11,124,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.6
FARM19837,Mexico,"Rice, paddy",4463.1,758.0,19.56,2643314.0,6.47,29.75,55.6,8.59,112,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,Moderate,0.66
FARM19838,Mexico,"Rice, paddy",4463.1,758.0,16.84,2643314.0,7.02,36.63,49.6,7.95,110,2004-01-15,2004-05-15,Drip,Urea,Mild,0.57
FARM19839,Mexico,"Rice, paddy",4463.1,758.0,21.24,2643314.0,6.69,31.66,56.53,7.53,128,2004-01-15,2004-05-15,Flood,NPK 15-15-15,None,0.73
FARM19840,Mexico,Sorghum,3822.3,758.0,16.2,2643314.0,5.88,33.89,57.09,6.58,126,2004-01-15,2004-05-15,Flood,NPK 15-15-15,None,0.54
FARM19841,Mexico,Sorghum,3822.3,758.0,21.24,2643314.0,7.11,30.93,50.7,9.2,124,2004-01-15,2004-05-15,Sprinkler,DAP,None,0.62
FARM19842,Mexico,Sorghum,3822.3,758.0,24.92,2643314.0,7.02,44.21,55.89,7.27,131,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.62
FARM19843,Mexico,Sorghum,3822.3,758.0,19.91,2643314.0,7.03,35.13,52.45,9.07,122,2004-01-15,2004-05-15,Drip,Organic Compost,None,0.54
FARM19844,Mexico,Sorghum,3822.3,758.0,22.26,2643314.0,6.03,36.96,51.38,5.98,129,2004-01-15,2004-05-15,Drip,Organic Compost,None,0.66
FARM19845,Mexico,Sorghum,3822.3,758.0,19.56,2643314.0,6.47,30.47,56.2,7.69,132,2004-01-15,2004-05-15,Sprinkler,Organic Compost,None,0.7
FARM19846,Mexico,Sorghum,3822.3,758.0,16.84,2643314.0,6.49,28.75,55.36,7.28,116,2004-01-15,2004-05-15,Rainfed,Urea,None,0.62
FARM19847,Mexico,Sorghum,3822.3,758.0,21.24,2643314.0,6.41,33.61,54.16,6.96,115,2004-01-15,2004-05-15,Flood,Urea,Mild,0.57
FARM19848,Mexico,Soybeans,1501.0,758.0,16.2,2643314.0,7.21,38.44,59.87,8.0,116,2004-01-15,2004-05-15,Flood,Urea,None,0.46
FARM19849,Mexico,Soybeans,1501.0,758.0,21.24,2643314.0,6.6,35.22,50.27,9.05,122,2004-01-15,2004-05-15,Flood,Organic Compost,None,0.49
FARM19850,Mexico,Soybeans,1501.0,758.0,24.92,2643314.0,6.59,40.7,48.09,7.42,122,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.49
FARM19851,Mexico,Soybeans,1501.0,758.0,19.91,2643314.0,6.79,36.45,52.96,7.92,115,2004-01-15,2004-05-15,Flood,Organic Compost,Mild,0.49
FARM19852,Mexico,Soybeans,1501.0,758.0,22.26,2643314.0,6.8,35.86,52.46,7.13,105,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.45
FARM19853,Mexico,Soybeans,1501.0,758.0,19.56,2643314.0,5.43,38.5,56.63,7.01,109,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.48
FARM19854,Mexico,Soybeans,1501.0,758.0,16.84,2643314.0,6.37,36.33,63.19,6.02,109,2004-01-15,2004-05-15,Sprinkler,Urea,None,0.38
FARM19855,Mexico,Soybeans,1501.0,758.0,21.24,2643314.0,6.11,40.55,53.05,7.19,115,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.39
FARM19856,Mexico,Sweet potatoes,21859.7,758.0,16.2,2643314.0,6.04,38.6,55.89,7.56,110,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.91
FARM19857,Mexico,Sweet potatoes,21859.7,758.0,21.24,2643314.0,5.8,40.38,50.62,6.59,114,2004-01-15,2004-05-15,Sprinkler,Urea,None,0.76
FARM19858,Mexico,Sweet potatoes,21859.7,758.0,24.92,2643314.0,5.91,39.41,48.29,9.25,125,2004-01-15,2004-05-15,Sprinkler,DAP,Mild,0.77
FARM19859,Mexico,Sweet potatoes,21859.7,758.0,19.91,2643314.0,5.17,42.63,56.6,8.14,117,2004-01-15,2004-05-15,Sprinkler,Urea,None,0.85
FARM19860,Mexico,Sweet potatoes,21859.7,758.0,22.26,2643314.0,5.79,39.97,52.87,8.32,111,2004-01-15,2004-05-15,Sprinkler,Organic Compost,None,0.84
FARM19861,Mexico,Sweet potatoes,21859.7,758.0,19.56,2643314.0,6.29,44.57,59.05,6.56,126,2004-01-15,2004-05-15,Rainfed,Urea,None,0.86
FARM19862,Mexico,Sweet potatoes,21859.7,758.0,16.84,2643314.0,6.39,33.12,59.98,8.1,124,2004-01-15,2004-05-15,Rainfed,NPK 15-15-15,None,0.78
FARM19863,Mexico,Sweet potatoes,21859.7,758.0,21.24,2643314.0,6.15,40.0,56.7,8.97,128,2004-01-15,2004-05-15,Drip,Organic Compost,Severe,0.87
FARM19864,Mexico,Wheat,4487.1,758.0,16.2,2643314.0,6.33,28.92,49.9,7.68,145,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.62
FARM19865,Mexico,Wheat,4487.1,758.0,21.24,2643314.0,7.24,40.56,55.96,8.02,148,2004-01-15,2004-05-15,Sprinkler,Urea,None,0.61
FARM19866,Mexico,Wheat,4487.1,758.0,24.92,2643314.0,7.05,36.11,47.64,7.54,149,2004-01-15,2004-05-15,Drip,NPK 15-15-15,None,0.64
FARM19867,Mexico,Wheat,4487.1,758.0,19.91,2643314.0,6.76,40.51,46.35,8.1,132,2004-01-15,2004-05-15,Drip,DAP,None,0.65
FARM19868,Mexico,Wheat,4487.1,758.0,22.26,2643314.0,6.09,44.23,53.6,7.75,134,2004-01-15,2004-05-15,Sprinkler,NPK 15-15-15,None,0.63
FARM19869,Mexico,Wheat,4487.1,758.0,19.56,2643314.0,7.13,39.83,59.5,7.52,141,2004-01-15,2004-05-15,Drip,Urea,None,0.66
FARM19870,Mexico,Wheat,4487.1,758.0,16.84,2643314.0,6.59,33.76,58.27,8.07,136,2004-01-15,2004-05-15,Drip,Urea,None,0.63
FARM19871,Mexico,Wheat,4487.1,758.0,21.24,2643314.0,6.92,30.39,49.7,7.74,138,2004-01-15,2004-05-15,Drip,Urea,None,0.64
FARM19872,Mexico,Cassava,12609.9,758.0,16.7,5174199.0,6.02,38.51,66.68,8.01,271,2005-01-15,2005-05-15,Rainfed,Urea,None,0.73
FARM19873,Mexico,Cassava,12609.9,758.0,21.42,5174199.0,6.54,34.4,56.4,7.69,273,2005-01-15,2005-05-15,Flood,NPK 15-15-15,None,0.74
FARM19874,Mexico,Cassava,12609.9,758.0,25.18,5174199.0,5.96,39.15,47.89,8.61,270,2005-01-15,2005-05-15,Drip,Urea,Severe,0.81
FARM19875,Mexico,Cassava,12609.9,758.0,20.09,5174199.0,5.99,33.29,45.62,9.25,273,2005-01-15,2005-05-15,Rainfed,DAP,Mild,0.82
FARM19876,Mexico,Cassava,12609.9,758.0,22.95,5174199.0,6.55,31.18,51.55,7.95,270,2005-01-15,2005-05-15,Drip,Urea,Mild,0.86
FARM19877,Mexico,Cassava,12609.9,758.0,19.82,5174199.0,5.77,34.62,46.08,8.16,270,2005-01-15,2005-05-15,Drip,NPK 15-15-15,None,0.81
FARM19878,Mexico,Cassava,12609.9,758.0,16.93,5174199.0,6.29,38.33,51.26,7.42,272,2005-01-15,2005-05-15,Sprinkler,NPK 15-15-15,None,0.79
FARM19879,Mexico,Cassava,12609.9,758.0,21.42,5174199.0,5.93,36.44,46.34,8.26,276,2005-01-15,2005-05-15,Drip,NPK 15-15-15,None,0.81
FARM19880,Mexico,Maize,2927.6,758.0,16.7,5174199.0,6.15,31.76,52.48,6.49,126,2005-01-15,2005-05-15,Drip,NPK 15-15-15,None,0.53
FARM19881,Mexico,Maize,2927.6,758.0,21.42,5174199.0,6.5,44.83,51.0,8.16,122,2005-01-15,2005-05-15,Drip,Urea,None,0.63
FARM19882,Mexico,Maize,2927.6,758.0,25.18,5174199.0,6.74,35.13,47.76,7.0,113,2005-01-15,2005-05-15,Rainfed,DAP,None,0.59
FARM19883,Mexico,Maize,2927.6,758.0,20.09,5174199.0,6.97,24.52,63.0,8.84,128,2005-01-15,2005-05-15,Sprinkler,Urea,None,0.53
FARM19884,Mexico,Maize,2927.6,758.0,22.95,5174199.0,7.02,40.49,51.62,8.41,118,2005-01-15,2005-05-15,Sprinkler,NPK 15-15-15,None,0.61
FARM19885,Mexico,Maize,2927.6,758.0,19.82,5174199.0,6.4,35.77,59.25,7.63,127,2005-01-15,2005-05-15,Sprinkler,Organic Compost,None,0.59
FARM19886,Mexico,Maize,2927.6,758.0,16.93,5174199.0,6.15,34.98,57.66,8.24,117,2005-01-15,2005-05-15,Flood,Organic Compost,Severe,0.6
FARM19887,Mexico,Maize,2927.6,758.0,21.42,5174199.0,6.39,34.88,52.31,9.27,122,2005-01-15,2005-05-15,Sprinkler,NPK 15-15-15,None,0.59
FARM19888,Mexico,Potatoes,25966.2,758.0,16.7,5174199.0,5.39,34.9,53.58,7.67,118,2005-01-15,2005-05-15,Drip,Urea,None,0.95
FARM19889,Mexico,Potatoes,25966.2,758.0,21.42,5174199.0,5.72,44.17,58.54,8.01,110,2005-01-15,2005-05-15,Drip,NPK 15-15-15,None,0.87
