Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2016","2016","kg/ha","7064.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2016","2016","t","4902.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2017","2017","ha","511","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2017","2017","kg/ha","7358.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2017","2017","t","3760","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2018","2018","ha","653","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2018","2018","kg/ha","8137.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2018","2018","t","5310.58","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2019","2019","ha","742","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2019","2019","kg/ha","6629.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2019","2019","t","4919","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2020","2020","ha","944","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2020","2020","kg/ha","9176.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2020","2020","t","8663","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2021","2021","ha","3309","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2021","2021","kg/ha","5994.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2021","2021","t","19835","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2022","2022","ha","2569","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2022","2022","kg/ha","4430.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2022","2022","t","11382","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2023","2023","ha","2421","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2023","2023","kg/ha","7793.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2023","2023","t","18869","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2024","2024","ha","3031","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2024","2024","kg/ha","6961.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01354","Strawberries","2024","2024","t","21100.56","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2015","2015","ha","5070000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","71466.1","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2015","2015","t","362333000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2016","2016","ha","4950000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","70393.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2016","2016","t","348448000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2017","2017","ha","4435690","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","69001.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2017","2017","t","306069000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2018","2018","ha","4737060","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","80198.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2018","2018","t","379904850","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2019","2019","ha","5061090","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","80104.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2019","2019","t","405416180","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2020","2020","ha","4602680","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","80496.6","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2020","2020","t","370500300","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2021","2021","ha","4851230","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","83566.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2021","2021","t","405398710","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2022","2022","ha","5175410","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","84906.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2022","2022","t","439424890","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2023","2023","ha","5885317","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","83348.7","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2023","2023","t","490533351.06","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2024","2024","ha","5739595","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","78953","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01802","Sugar cane","2024","2024","t","453158493.75","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2015","2015","ha","532300","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","671.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01445","Sunflower seed","2015","2015","t","357432.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2016","2016","ha","502845","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","653","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01445","Sunflower seed","2016","2016","t","328358.25","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2017","2017","ha","342981","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","693.4","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01445","Sunflower seed","2017","2017","t","237832.08","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01445","Sunflower seed","2018","2018","ha","266117","A","Official value",""
