Rainfall,Temperature,Humidity,Month,Year,Region
2.0,26.3,78.5,3,2014,Tripura
6.8,28.1,76.0,4,2014,Tripura
5.8,28.5,84.0,5,2014,Tripura
92.4,26.5,83.8,6,2014,Tripura
202.0,25.0,85.2,7,2014,Tripura
66.3,23.3,82.2,8,2014,Tripura
39.6,23.6,80.0,9,2014,Tripura
5.3,21.8,79.6,10,2014,Tripura
2.0,20.7,85.3,11,2014,Tripura
9.1,18.0,82.9,12,2014,Tripura
12.0,18.5,80.0,1,2015,Tripura
11.1,21.2,76.6,2,2015,Tripura
6.4,25.1,85.8,3,2015,Tripura
10.0,29.0,78.9,4,2015,Tripura
6.6,28.9,81.3,5,2015,Tripura
31.1,28.0,76.9,6,2015,Tripura
187.8,25.1,92.0,7,2015,Tripura
2.3,25.7,79.0,8,2015,Tripura
7.9,24.6,80.3,9,2015,Tripura
0.7,23.8,81.8,10,2015,Tripura
1.3,20.7,83.6,11,2015,Tripura
5.6,18.8,77.5,12,2015,Tripura
3.7,18.1,83.3,1,2016,Tripura
3.0,20.7,77.3,2,2016,Tripura
16.3,27.6,80.2,3,2016,Tripura
8.1,29.7,76.8,4,2016,Tripura
1.4,29.9,71.7,5,2016,Tripura
100.9,28.1,78.4,6,2016,Tripura
59.8,26.8,76.9,7,2016,Tripura
44.9,26.5,78.2,8,2016,Tripura
58.1,25.7,80.0,9,2016,Tripura
4.3,22.1,82.1,10,2016,Tripura
6.4,20.8,81.2,11,2016,Tripura
3.2,19.3,82.2,12,2016,Tripura
7.6,18.8,85.5,1,2017,Tripura
9.2,20.3,81.2,2,2017,Tripura
6.2,26.7,78.5,3,2017,Tripura
6.4,30.0,77.9,4,2017,Tripura
4.4,30.5,75.1,5,2017,Tripura
23.1,27.3,78.6,6,2017,Tripura
31.7,25.4,86.4,7,2017,Tripura
49.0,25.8,79.4,8,2017,Tripura
27.9,23.9,77.9,9,2017,Tripura
3.9,23.4,80.4,10,2017,Tripura
14.7,19.9,84.0,11,2017,Tripura
1.0,20.3,81.0,12,2017,Tripura
5.9,19.2,85.3,1,2018,Tripura
4.8,20.0,82.1,2,2018,Tripura
10.7,25.9,76.2,3,2018,Tripura
4.9,29.5,78.3,4,2018,Tripura
4.9,29.4,78.5,5,2018,Tripura
159.8,27.4,83.2,6,2018,Tripura
104.1,26.1,83.5,7,2018,Tripura
114.9,26.8,84.3,8,2018,Tripura
127.4,24.3,86.2,9,2018,Tripura
15.3,24.2,77.0,10,2018,Tripura
8.9,22.0,81.3,11,2018,Tripura
7.3,18.9,81.4,12,2018,Tripura
3.0,19.3,79.0,1,2019,Tripura
9.9,20.7,85.2,2,2019,Tripura
4.6,26.0,76.8,3,2019,Tripura
0.5,29.0,83.1,4,2019,Tripura
6.6,31.3,78.2,5,2019,Tripura
43.9,27.6,74.5,6,2019,Tripura
201.2,24.8,89.5,7,2019,Tripura
95.6,25.6,83.6,8,2019,Tripura
66.1,24.0,83.7,9,2019,Tripura
0.4,22.1,81.7,10,2019,Tripura
7.3,21.7,81.2,11,2019,Tripura
3.3,19.4,83.9,12,2019,Tripura
9.1,18.7,81.3,1,2020,Tripura
8.2,20.4,82.7,2,2020,Tripura
7.6,25.4,83.6,3,2020,Tripura
2.6,29.3,77.7,4,2020,Tripura
4.6,30.8,75.9,5,2020,Tripura
17.9,28.1,79.4,6,2020,Tripura
141.8,23.5,85.4,7,2020,Tripura
69.4,26.5,83.6,8,2020,Tripura
38.1,23.8,79.1,9,2020,Tripura
10.1,23.3,80.2,10,2020,Tripura
15.9,21.2,82.2,11,2020,Tripura
9.0,19.3,77.8,12,2020,Tripura
0.6,12.4,65.9,1,1997,Uttar Pradesh
1.8,18.4,64.9,2,1997,Uttar Pradesh
1.4,28.7,58.2,3,1997,Uttar Pradesh
3.8,38.7,56.3,4,1997,Uttar Pradesh
3.9,36.6,54.2,5,1997,Uttar Pradesh
128.8,32.2,61.6,6,1997,Uttar Pradesh
95.8,27.7,62.5,7,1997,Uttar Pradesh
12.3,26.9,59.2,8,1997,Uttar Pradesh
56.4,26.0,65.6,9,1997,Uttar Pradesh
1.2,21.8,63.8,10,1997,Uttar Pradesh
1.4,18.6,62.0,11,1997,Uttar Pradesh
0.6,13.6,68.4,12,1997,Uttar Pradesh
0.7,12.9,66.2,1,1998,Uttar Pradesh
3.1,16.4,60.2,2,1998,Uttar Pradesh
1.5,26.6,63.9,3,1998,Uttar Pradesh
0.7,33.3,54.4,4,1998,Uttar Pradesh
0.5,35.4,60.5,5,1998,Uttar Pradesh
30.0,31.3,53.9,6,1998,Uttar Pradesh
99.0,26.9,61.0,7,1998,Uttar Pradesh
97.2,24.2,64.5,8,1998,Uttar Pradesh
8.3,24.0,64.0,9,1998,Uttar Pradesh
1.0,22.3,64.7,10,1998,Uttar Pradesh
2.1,15.5,64.6,11,1998,Uttar Pradesh
1.7,12.3,64.5,12,1998,Uttar Pradesh
1.1,13.5,67.0,1,1999,Uttar Pradesh
1.0,18.0,64.7,2,1999,Uttar Pradesh
0.4,28.2,55.7,3,1999,Uttar Pradesh
1.3,35.3,61.5,4,1999,Uttar Pradesh
0.7,35.9,56.2,5,1999,Uttar Pradesh
125.4,32.2,57.6,6,1999,Uttar Pradesh
23.1,26.8,61.9,7,1999,Uttar Pradesh
52.3,24.6,64.3,8,1999,Uttar Pradesh
11.8,24.5,54.8,9,1999,Uttar Pradesh
0.4,22.3,63.7,10,1999,Uttar Pradesh
2.3,17.2,62.5,11,1999,Uttar Pradesh
4.7,12.6,67.9,12,1999,Uttar Pradesh
1.0,13.0,67.3,1,2000,Uttar Pradesh
0.5,17.6,69.2,2,2000,Uttar Pradesh
0.2,28.4,59.2,3,2000,Uttar Pradesh
0.9,35.5,56.8,4,2000,Uttar Pradesh
0.7,37.6,52.8,5,2000,Uttar Pradesh
47.0,31.6,57.7,6,2000,Uttar Pradesh
35.2,26.0,58.8,7,2000,Uttar Pradesh
103.3,25.7,59.7,8,2000,Uttar Pradesh
76.8,25.7,63.9,9,2000,Uttar Pradesh
0.5,21.3,59.7,10,2000,Uttar Pradesh
0.4,16.7,64.0,11,2000,Uttar Pradesh
2.6,13.6,66.3,12,2000,Uttar Pradesh
1.4,12.4,66.5,1,2001,Uttar Pradesh
0.5,16.9,64.2,2,2001,Uttar Pradesh
0.2,27.2,56.7,3,2001,Uttar Pradesh
1.0,36.0,54.3,4,2001,Uttar Pradesh
0.2,34.2,57.2,5,2001,Uttar Pradesh
115.4,30.5,62.4,6,2001,Uttar Pradesh
82.4,27.8,60.7,7,2001,Uttar Pradesh
188.4,25.5,63.9,8,2001,Uttar Pradesh
189.2,25.3,67.8,9,2001,Uttar Pradesh
2.6,22.0,66.3,10,2001,Uttar Pradesh
2.5,17.6,61.2,11,2001,Uttar Pradesh
0.2,14.4,67.9,12,2001,Uttar Pradesh
1.4,13.7,64.5,1,2002,Uttar Pradesh
0.7,17.9,66.2,2,2002,Uttar Pradesh
0.8,28.9,59.9,3,2002,Uttar Pradesh
1.0,36.5,54.9,4,2002,Uttar Pradesh
0.1,36.9,49.4,5,2002,Uttar Pradesh
81.5,33.6,61.4,6,2002,Uttar Pradesh
143.7,26.9,62.1,7,2002,Uttar Pradesh
83.5,25.3,66.5,8,2002,Uttar Pradesh
10.9,25.7,57.3,9,2002,Uttar Pradesh
1.8,22.6,58.9,10,2002,Uttar Pradesh
3.2,18.1,63.7,11,2002,Uttar Pradesh
3.1,12.6,65.8,12,2002,Uttar Pradesh
1.9,13.6,67.0,1,2003,Uttar Pradesh
1.8,17.6,61.6,2,2003,Uttar Pradesh
1.7,28.8,56.2,3,2003,Uttar Pradesh
0.6,35.5,54.7,4,2003,Uttar Pradesh
2.3,38.1,55.9,5,2003,Uttar Pradesh
62.8,32.2,61.0,6,2003,Uttar Pradesh
6.0,27.8,59.7,7,2003,Uttar Pradesh
97.5,25.0,67.4,8,2003,Uttar Pradesh
10.8,26.1,54.9,9,2003,Uttar Pradesh
2.9,22.1,59.1,10,2003,Uttar Pradesh
2.2,16.6,66.4,11,2003,Uttar Pradesh
1.0,13.6,62.2,12,2003,Uttar Pradesh
1.7,12.7,67.5,1,2004,Uttar Pradesh
1.6,17.8,61.8,2,2004,Uttar Pradesh
1.1,27.1,59.5,3,2004,Uttar Pradesh
1.7,35.5,54.2,4,2004,Uttar Pradesh
2.3,36.8,57.5,5,2004,Uttar Pradesh
50.8,32.6,60.7,6,2004,Uttar Pradesh
23.4,25.7,63.5,7,2004,Uttar Pradesh
34.9,24.9,58.6,8,2004,Uttar Pradesh
7.9,25.2,60.5,9,2004,Uttar Pradesh
0.2,23.0,56.3,10,2004,Uttar Pradesh
3.6,18.0,63.3,11,2004,Uttar Pradesh
3.2,13.4,68.3,12,2004,Uttar Pradesh
1.1,12.3,67.0,1,2005,Uttar Pradesh
0.8,18.3,65.7,2,2005,Uttar Pradesh
1.9,28.4,62.5,3,2005,Uttar Pradesh
1.6,35.5,53.1,4,2005,Uttar Pradesh
0.3,35.7,50.5,5,2005,Uttar Pradesh
54.8,32.7,59.0,6,2005,Uttar Pradesh
12.3,26.1,54.3,7,2005,Uttar Pradesh
65.0,26.0,60.9,8,2005,Uttar Pradesh
17.7,23.2,59.8,9,2005,Uttar Pradesh
0.4,22.0,59.0,10,2005,Uttar Pradesh
1.0,19.1,68.2,11,2005,Uttar Pradesh
5.9,14.0,63.4,12,2005,Uttar Pradesh
0.5,14.2,66.8,1,2006,Uttar Pradesh
1.0,18.7,66.9,2,2006,Uttar Pradesh
0.7,29.0,53.7,3,2006,Uttar Pradesh
0.7,36.3,53.3,4,2006,Uttar Pradesh
1.6,37.7,54.3,5,2006,Uttar Pradesh
53.7,32.7,63.6,6,2006,Uttar Pradesh
272.1,27.7,68.5,7,2006,Uttar Pradesh
86.6,25.8,65.9,8,2006,Uttar Pradesh
100.7,25.3,64.0,9,2006,Uttar Pradesh
1.9,23.3,60.2,10,2006,Uttar Pradesh
1.7,18.2,59.8,11,2006,Uttar Pradesh
1.7,16.1,65.6,12,2006,Uttar Pradesh
2.9,13.5,66.2,1,2007,Uttar Pradesh
1.8,17.4,64.1,2,2007,Uttar Pradesh
3.7,29.5,54.4,3,2007,Uttar Pradesh
0.4,36.2,50.8,4,2007,Uttar Pradesh
3.3,39.1,54.8,5,2007,Uttar Pradesh
43.4,33.2,55.3,6,2007,Uttar Pradesh
43.6,27.8,58.3,7,2007,Uttar Pradesh
139.3,26.3,62.8,8,2007,Uttar Pradesh
35.7,25.9,54.3,9,2007,Uttar Pradesh
0.3,24.0,62.4,10,2007,Uttar Pradesh
1.1,17.3,58.9,11,2007,Uttar Pradesh
0.2,13.9,62.1,12,2007,Uttar Pradesh
0.7,12.7,69.0,1,2008,Uttar Pradesh
0.3,19.1,58.4,2,2008,Uttar Pradesh
1.7,28.8,52.1,3,2008,Uttar Pradesh
0.7,35.9,51.7,4,2008,Uttar Pradesh
4.5,37.3,57.9,5,2008,Uttar Pradesh
46.4,32.2,56.7,6,2008,Uttar Pradesh
90.3,28.1,59.3,7,2008,Uttar Pradesh
220.3,26.4,72.4,8,2008,Uttar Pradesh
31.1,25.0,57.1,9,2008,Uttar Pradesh
0.8,23.6,56.3,10,2008,Uttar Pradesh
0.7,19.6,60.0,11,2008,Uttar Pradesh
0.4,14.4,63.6,12,2008,Uttar Pradesh
0.8,13.0,67.1,1,2009,Uttar Pradesh
1.5,18.3,63.2,2,2009,Uttar Pradesh
1.3,29.9,62.1,3,2009,Uttar Pradesh
0.4,36.4,53.1,4,2009,Uttar Pradesh
1.4,36.5,52.5,5,2009,Uttar Pradesh
52.7,34.1,54.3,6,2009,Uttar Pradesh
72.4,27.7,62.1,7,2009,Uttar Pradesh
50.0,26.8,60.3,8,2009,Uttar Pradesh
89.2,26.8,61.3,9,2009,Uttar Pradesh
0.2,25.5,59.2,10,2009,Uttar Pradesh
3.8,18.2,59.2,11,2009,Uttar Pradesh
0.9,15.6,71.3,12,2009,Uttar Pradesh
0.7,11.9,74.8,1,2010,Uttar Pradesh
2.1,18.1,62.0,2,2010,Uttar Pradesh
1.1,27.9,61.3,3,2010,Uttar Pradesh
3.4,34.9,59.4,4,2010,Uttar Pradesh
1.9,35.0,51.5,5,2010,Uttar Pradesh
48.7,31.8,59.8,6,2010,Uttar Pradesh
149.9,26.6,65.8,7,2010,Uttar Pradesh
42.6,25.5,59.7,8,2010,Uttar Pradesh
28.8,25.6,64.9,9,2010,Uttar Pradesh
0.3,21.4,59.4,10,2010,Uttar Pradesh
0.3,17.8,66.1,11,2010,Uttar Pradesh
0.4,14.3,64.1,12,2010,Uttar Pradesh
2.5,12.5,72.2,1,2011,Uttar Pradesh
0.9,17.2,59.1,2,2011,Uttar Pradesh
0.3,28.1,55.4,3,2011,Uttar Pradesh
2.5,35.0,53.1,4,2011,Uttar Pradesh
0.7,38.0,55.0,5,2011,Uttar Pradesh
6.0,32.2,58.4,6,2011,Uttar Pradesh
30.9,27.5,62.2,7,2011,Uttar Pradesh
7.7,26.6,60.1,8,2011,Uttar Pradesh
125.4,25.4,60.6,9,2011,Uttar Pradesh
1.2,22.7,64.0,10,2011,Uttar Pradesh
1.5,17.6,63.3,11,2011,Uttar Pradesh
1.0,14.4,64.6,12,2011,Uttar Pradesh
1.6,13.7,68.0,1,2012,Uttar Pradesh
1.3,18.6,63.0,2,2012,Uttar Pradesh
2.0,29.1,59.1,3,2012,Uttar Pradesh
0.1,36.8,57.0,4,2012,Uttar Pradesh
0.7,37.2,51.9,5,2012,Uttar Pradesh
51.1,32.5,54.5,6,2012,Uttar Pradesh
59.4,29.3,61.8,7,2012,Uttar Pradesh
22.4,27.3,62.9,8,2012,Uttar Pradesh
55.6,25.7,63.1,9,2012,Uttar Pradesh
0.7,22.6,62.2,10,2012,Uttar Pradesh
1.3,17.5,66.2,11,2012,Uttar Pradesh
1.5,15.9,64.3,12,2012,Uttar Pradesh
1.2,13.5,66.6,1,2013,Uttar Pradesh
2.1,16.5,63.1,2,2013,Uttar Pradesh
2.8,28.6,57.1,3,2013,Uttar Pradesh
1.0,36.6,55.7,4,2013,Uttar Pradesh
2.7,35.9,52.4,5,2013,Uttar Pradesh
56.0,31.8,60.1,6,2013,Uttar Pradesh
100.1,27.6,59.9,7,2013,Uttar Pradesh
82.9,27.3,63.7,8,2013,Uttar Pradesh
35.3,26.5,60.7,9,2013,Uttar Pradesh
1.5,22.3,70.1,10,2013,Uttar Pradesh
2.0,18.0,60.5,11,2013,Uttar Pradesh
1.2,14.0,63.8,12,2013,Uttar Pradesh
1.6,13.3,66.3,1,2014,Uttar Pradesh
6.8,17.7,63.6,2,2014,Uttar Pradesh
3.9,27.2,61.9,3,2014,Uttar Pradesh
2.0,36.9,51.5,4,2014,Uttar Pradesh
2.6,34.8,56.8,5,2014,Uttar Pradesh
31.5,31.7,61.5,6,2014,Uttar Pradesh
48.0,27.6,59.5,7,2014,Uttar Pradesh
167.1,26.5,72.2,8,2014,Uttar Pradesh
171.4,25.8,67.7,9,2014,Uttar Pradesh
2.2,22.3,66.3,10,2014,Uttar Pradesh
1.5,16.4,64.0,11,2014,Uttar Pradesh
2.4,14.6,62.8,12,2014,Uttar Pradesh
0.8,13.4,67.2,1,2015,Uttar Pradesh
0.5,17.8,59.7,2,2015,Uttar Pradesh
1.0,29.6,58.6,3,2015,Uttar Pradesh
1.7,35.4,50.9,4,2015,Uttar Pradesh
1.5,37.3,54.0,5,2015,Uttar Pradesh
1.9,32.7,50.4,6,2015,Uttar Pradesh
141.7,28.0,61.5,7,2015,Uttar Pradesh
32.2,26.9,59.5,8,2015,Uttar Pradesh
40.6,25.1,62.5,9,2015,Uttar Pradesh
0.5,23.3,58.0,10,2015,Uttar Pradesh
1.1,19.3,66.4,11,2015,Uttar Pradesh
2.7,13.3,68.2,12,2015,Uttar Pradesh
1.0,14.3,61.6,1,2016,Uttar Pradesh
1.1,17.2,61.0,2,2016,Uttar Pradesh
1.1,28.6,59.7,3,2016,Uttar Pradesh
0.8,34.5,54.2,4,2016,Uttar Pradesh
0.4,37.1,53.3,5,2016,Uttar Pradesh
58.5,32.0,63.6,6,2016,Uttar Pradesh
53.6,28.1,60.9,7,2016,Uttar Pradesh
207.3,26.4,63.8,8,2016,Uttar Pradesh
34.1,26.1,61.1,9,2016,Uttar Pradesh
0.1,21.2,59.5,10,2016,Uttar Pradesh
0.7,17.8,63.8,11,2016,Uttar Pradesh
0.5,13.7,56.7,12,2016,Uttar Pradesh
1.0,11.8,66.6,1,2017,Uttar Pradesh
2.5,18.3,63.2,2,2017,Uttar Pradesh
0.4,30.2,58.1,3,2017,Uttar Pradesh
0.7,35.8,56.6,4,2017,Uttar Pradesh
1.9,36.1,54.9,5,2017,Uttar Pradesh
21.1,33.1,53.6,6,2017,Uttar Pradesh
138.5,27.7,69.0,7,2017,Uttar Pradesh
69.2,25.4,58.4,8,2017,Uttar Pradesh
8.7,25.9,58.8,9,2017,Uttar Pradesh
0.6,22.5,63.2,10,2017,Uttar Pradesh
2.0,17.5,64.5,11,2017,Uttar Pradesh
0.7,13.8,61.1,12,2017,Uttar Pradesh
1.1,10.9,69.7,1,2018,Uttar Pradesh
1.1,18.1,61.0,2,2018,Uttar Pradesh
1.9,29.2,55.4,3,2018,Uttar Pradesh
1.3,37.2,50.0,4,2018,Uttar Pradesh
1.0,38.2,50.5,5,2018,Uttar Pradesh
21.8,32.7,56.5,6,2018,Uttar Pradesh
20.3,26.9,55.9,7,2018,Uttar Pradesh
58.5,25.4,63.3,8,2018,Uttar Pradesh
139.7,25.0,67.8,9,2018,Uttar Pradesh
2.0,24.4,64.8,10,2018,Uttar Pradesh
0.6,17.0,64.3,11,2018,Uttar Pradesh
1.6,13.7,68.4,12,2018,Uttar Pradesh
2.9,13.7,67.6,1,2019,Uttar Pradesh
1.9,18.7,68.7,2,2019,Uttar Pradesh
1.2,29.3,58.6,3,2019,Uttar Pradesh
0.6,36.1,52.9,4,2019,Uttar Pradesh
1.1,38.0,51.7,5,2019,Uttar Pradesh
162.4,32.9,61.0,6,2019,Uttar Pradesh
93.9,28.4,64.1,7,2019,Uttar Pradesh
19.8,26.7,54.2,8,2019,Uttar Pradesh
22.5,25.1,63.0,9,2019,Uttar Pradesh
2.4,22.7,63.8,10,2019,Uttar Pradesh
6.5,15.8,63.6,11,2019,Uttar Pradesh
1.7,12.6,67.4,12,2019,Uttar Pradesh
0.7,13.0,60.8,1,2020,Uttar Pradesh
0.7,17.0,63.7,2,2020,Uttar Pradesh
0.1,29.9,60.7,3,2020,Uttar Pradesh
0.8,35.5,54.2,4,2020,Uttar Pradesh
0.1,36.4,59.2,5,2020,Uttar Pradesh
15.8,32.3,58.1,6,2020,Uttar Pradesh
34.6,26.8,61.0,7,2020,Uttar Pradesh
47.0,24.8,67.4,8,2020,Uttar Pradesh
17.5,26.0,59.4,9,2020,Uttar Pradesh
0.2,22.4,59.6,10,2020,Uttar Pradesh
0.7,17.5,63.2,11,2020,Uttar Pradesh
1.6,14.7,62.9,12,2020,Uttar Pradesh
0.9,5.6,74.1,1,1997,Uttarakhand
2.8,11.2,75.1,2,1997,Uttarakhand
11.9,20.6,63.7,3,1997,Uttarakhand
5.6,26.7,61.6,4,1997,Uttarakhand
4.6,28.5,64.6,5,1997,Uttarakhand
29.4,23.6,61.7,6,1997,Uttarakhand
85.5,18.5,63.6,7,1997,Uttarakhand
53.5,18.5,59.1,8,1997,Uttarakhand
94.4,18.2,70.8,9,1997,Uttarakhand
3.6,15.3,66.5,10,1997,Uttarakhand
0.8,11.2,73.1,11,1997,Uttarakhand
17.4,7.7,64.7,12,1997,Uttarakhand
1.6,7.2,66.9,1,1998,Uttarakhand
9.3,11.2,69.4,2,1998,Uttarakhand
1.5,20.3,62.2,3,1998,Uttarakhand
6.3,28.3,56.0,4,1998,Uttarakhand
8.8,28.5,57.3,5,1998,Uttarakhand
41.9,23.7,65.9,6,1998,Uttarakhand
107.7,20.6,62.0,7,1998,Uttarakhand
90.4,18.3,68.9,8,1998,Uttarakhand
117.3,18.6,68.1,9,1998,Uttarakhand
0.5,16.3,61.0,10,1998,Uttarakhand
12.0,11.7,62.5,11,1998,Uttarakhand
1.9,8.3,65.6,12,1998,Uttarakhand
0.8,6.7,71.9,1,1999,Uttarakhand
2.2,11.8,66.7,2,1999,Uttarakhand
4.6,21.2,70.6,3,1999,Uttarakhand
10.8,27.9,61.9,4,1999,Uttarakhand
4.1,29.6,56.9,5,1999,Uttarakhand
33.7,26.8,63.3,6,1999,Uttarakhand
160.9,20.1,72.5,7,1999,Uttarakhand
77.8,19.1,63.1,8,1999,Uttarakhand
69.2,19.0,73.8,9,1999,Uttarakhand
3.2,16.4,66.1,10,1999,Uttarakhand
6.5,12.2,71.0,11,1999,Uttarakhand
8.7,8.6,65.1,12,1999,Uttarakhand
1.0,7.8,65.6,1,2000,Uttarakhand
2.2,11.6,66.5,2,2000,Uttarakhand
1.3,21.7,62.9,3,2000,Uttarakhand
0.4,28.2,65.0,4,2000,Uttarakhand
4.9,30.3,60.8,5,2000,Uttarakhand
112.0,25.1,58.4,6,2000,Uttarakhand
167.5,20.6,73.4,7,2000,Uttarakhand
114.5,19.7,68.0,8,2000,Uttarakhand
15.1,18.4,62.9,9,2000,Uttarakhand
1.5,16.0,68.3,10,2000,Uttarakhand
4.0,11.4,68.9,11,2000,Uttarakhand
1.3,6.8,65.8,12,2000,Uttarakhand
13.3,6.6,70.3,1,2001,Uttarakhand
5.8,11.9,65.8,2,2001,Uttarakhand
8.7,22.7,61.5,3,2001,Uttarakhand
9.3,28.9,58.5,4,2001,Uttarakhand
10.4,29.0,58.2,5,2001,Uttarakhand
263.0,25.5,71.1,6,2001,Uttarakhand
39.9,20.0,64.9,7,2001,Uttarakhand
68.4,20.2,66.3,8,2001,Uttarakhand
72.7,18.2,63.4,9,2001,Uttarakhand
9.2,15.3,67.6,10,2001,Uttarakhand
5.0,11.9,63.2,11,2001,Uttarakhand
14.8,8.7,71.6,12,2001,Uttarakhand
5.2,6.8,69.6,1,2002,Uttarakhand
1.4,11.6,66.0,2,2002,Uttarakhand
0.5,21.6,64.5,3,2002,Uttarakhand
2.0,29.1,62.0,4,2002,Uttarakhand
3.7,30.3,61.1,5,2002,Uttarakhand
35.6,24.2,59.6,6,2002,Uttarakhand
37.0,20.1,60.6,7,2002,Uttarakhand
67.8,18.7,66.8,8,2002,Uttarakhand
66.2,17.7,65.5,9,2002,Uttarakhand
1.7,16.4,67.6,10,2002,Uttarakhand
1.8,10.8,65.2,11,2002,Uttarakhand
1.3,7.5,68.9,12,2002,Uttarakhand
10.4,6.5,70.9,1,2003,Uttarakhand
14.0,10.5,67.8,2,2003,Uttarakhand
3.7,20.4,62.4,3,2003,Uttarakhand
1.6,27.6,62.8,4,2003,Uttarakhand
6.5,29.5,61.5,5,2003,Uttarakhand
7.6,25.4,64.3,6,2003,Uttarakhand
118.3,21.4,71.7,7,2003,Uttarakhand
150.0,20.5,71.2,8,2003,Uttarakhand
103.0,18.5,71.0,9,2003,Uttarakhand
10.1,14.9,68.5,10,2003,Uttarakhand
9.8,11.6,67.5,11,2003,Uttarakhand
8.9,9.0,70.5,12,2003,Uttarakhand
5.5,6.5,68.4,1,2004,Uttarakhand
5.7,10.5,67.7,2,2004,Uttarakhand
1.2,22.0,59.8,3,2004,Uttarakhand
1.1,27.8,59.4,4,2004,Uttarakhand
5.7,28.8,60.1,5,2004,Uttarakhand
2.9,23.9,58.2,6,2004,Uttarakhand
40.6,18.1,66.2,7,2004,Uttarakhand
53.4,18.2,67.6,8,2004,Uttarakhand
34.3,18.4,59.4,9,2004,Uttarakhand
4.3,14.5,65.7,10,2004,Uttarakhand
4.2,10.4,64.6,11,2004,Uttarakhand
1.3,8.4,74.7,12,2004,Uttarakhand
4.7,6.6,67.7,1,2005,Uttarakhand
3.8,13.9,73.2,2,2005,Uttarakhand
5.7,22.7,57.2,3,2005,Uttarakhand
5.1,28.7,56.0,4,2005,Uttarakhand
10.7,29.8,59.5,5,2005,Uttarakhand
31.6,26.1,62.3,6,2005,Uttarakhand
81.3,21.3,67.3,7,2005,Uttarakhand
96.2,21.2,70.1,8,2005,Uttarakhand
96.3,20.2,70.1,9,2005,Uttarakhand
1.8,17.5,64.2,10,2005,Uttarakhand
1.8,11.7,71.9,11,2005,Uttarakhand
7.9,7.8,72.7,12,2005,Uttarakhand
2.7,7.5,67.8,1,2006,Uttarakhand
2.2,9.8,68.5,2,2006,Uttarakhand
12.8,20.6,62.9,3,2006,Uttarakhand
6.2,27.1,62.5,4,2006,Uttarakhand
3.9,28.5,61.2,5,2006,Uttarakhand
32.7,24.7,66.3,6,2006,Uttarakhand
8.9,19.1,62.2,7,2006,Uttarakhand
13.0,19.0,64.2,8,2006,Uttarakhand
49.5,17.9,67.0,9,2006,Uttarakhand
4.2,15.5,68.8,10,2006,Uttarakhand
5.3,10.3,62.5,11,2006,Uttarakhand
5.0,8.2,75.9,12,2006,Uttarakhand
4.7,7.1,71.9,1,2007,Uttarakhand
3.7,12.4,69.8,2,2007,Uttarakhand
1.1,22.7,64.2,3,2007,Uttarakhand
5.5,27.1,59.8,4,2007,Uttarakhand
8.6,29.1,61.5,5,2007,Uttarakhand
100.2,26.2,66.1,6,2007,Uttarakhand
110.9,20.5,65.6,7,2007,Uttarakhand
103.3,18.8,66.7,8,2007,Uttarakhand
50.9,18.3,62.6,9,2007,Uttarakhand
2.8,15.5,67.2,10,2007,Uttarakhand
3.5,12.0,66.0,11,2007,Uttarakhand
9.8,7.9,70.8,12,2007,Uttarakhand
1.1,6.9,72.7,1,2008,Uttarakhand
2.2,10.0,70.1,2,2008,Uttarakhand
0.4,21.8,66.3,3,2008,Uttarakhand
1.6,28.1,64.3,4,2008,Uttarakhand
9.2,29.3,62.6,5,2008,Uttarakhand
126.3,24.7,66.8,6,2008,Uttarakhand
95.0,19.5,73.3,7,2008,Uttarakhand
140.8,19.0,70.0,8,2008,Uttarakhand
12.9,17.5,67.2,9,2008,Uttarakhand
6.5,15.0,72.2,10,2008,Uttarakhand
0.8,10.7,65.2,11,2008,Uttarakhand
15.7,7.9,71.8,12,2008,Uttarakhand
4.0,7.1,70.6,1,2009,Uttarakhand
0.9,11.2,67.6,2,2009,Uttarakhand
0.6,20.5,61.9,3,2009,Uttarakhand
3.6,28.0,63.6,4,2009,Uttarakhand
8.3,27.7,61.0,5,2009,Uttarakhand
63.4,23.8,65.8,6,2009,Uttarakhand
191.5,19.0,75.0,7,2009,Uttarakhand
90.8,18.3,70.8,8,2009,Uttarakhand
29.1,17.3,70.6,9,2009,Uttarakhand
3.4,14.0,68.5,10,2009,Uttarakhand
6.1,11.1,66.4,11,2009,Uttarakhand
2.2,8.6,72.6,12,2009,Uttarakhand
0.9,8.5,72.9,1,2010,Uttarakhand
7.4,10.5,69.0,2,2010,Uttarakhand
9.3,20.5,61.3,3,2010,Uttarakhand
1.9,27.8,59.1,4,2010,Uttarakhand
6.9,29.2,58.1,5,2010,Uttarakhand
12.6,24.4,59.3,6,2010,Uttarakhand
118.7,20.3,65.2,7,2010,Uttarakhand
228.9,17.4,71.8,8,2010,Uttarakhand
58.7,18.7,63.6,9,2010,Uttarakhand
4.9,15.8,67.3,10,2010,Uttarakhand
6.8,12.8,64.1,11,2010,Uttarakhand
6.7,9.3,71.4,12,2010,Uttarakhand
4.7,7.2,70.2,1,2011,Uttarakhand
3.5,10.3,75.9,2,2011,Uttarakhand
1.5,21.5,68.3,3,2011,Uttarakhand
2.6,29.7,62.7,4,2011,Uttarakhand
3.8,28.9,59.0,5,2011,Uttarakhand
62.8,23.4,68.0,6,2011,Uttarakhand
169.3,20.9,78.2,7,2011,Uttarakhand
